Level 1,Level 1 Description,Level 2,.,Level 3 ,Level 3 Description,Level 4,Level 4 Description,Full level 4 code,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,20,Hydro formed components,17,Tin hydro formed components,31282017,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,20,Hydro formed components,18,Titanium hydro formed components,31282018,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,20,Hydro formed components,19,Zinc hydro formed components,31282019,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,21,Spin formed components,01,Aluminum spin formed components,31282101,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,21,Spin formed components,02,Beryllium spin formed components,31282102,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,21,Spin formed components,03,Brass spin formed components,31282103,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,21,Spin formed components,04,Bronze spin formed components,31282104,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,21,Spin formed components,05,Composite spin formed components,31282105,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,21,Spin formed components,06,Copper spin formed components,31282106,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,21,Spin formed components,07,Ferrous alloy spin formed components,31282107,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,21,Spin formed components,08,Iron spin formed components,31282108,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,21,Spin formed components,09,Lead spin formed components,31282109,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,21,Spin formed components,10,Magnesium spin formed components,31282110,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,21,Spin formed components,11,Nickel alloy spin formed components,31282111,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,21,Spin formed components,12,Non ferrous alloy spin formed components,31282112,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,21,Spin formed components,13,Non metallic spin formed components,31282113,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,21,Spin formed components,14,Precious metal spin formed components,31282114,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,21,Spin formed components,15,Stainless steel spin formed components,31282115,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,21,Spin formed components,16,Steel spin formed components,31282116,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,21,Spin formed components,17,Tin spin formed components,31282117,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,21,Spin formed components,18,Titanium spin formed components,31282118,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,21,Spin formed components,19,Zinc spin formed components,31282119,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,22,Roll formed components,01,Aluminum roll formed components,31282201,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,22,Roll formed components,02,Beryllium roll formed components,31282202,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,22,Roll formed components,03,Brass roll formed components,31282203,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,22,Roll formed components,04,Bronze roll formed components,31282204,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,22,Roll formed components,05,Composite roll formed components,31282205,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,22,Roll formed components,06,Copper roll formed components,31282206,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,22,Roll formed components,07,Ferrous alloy roll formed components,31282207,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,22,Roll formed components,08,Iron roll formed components,31282208,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,22,Roll formed components,09,Lead roll formed components,31282209,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,22,Roll formed components,10,Magnesium roll formed components,31282210,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,22,Roll formed components,11,Nickel alloy roll formed components,31282211,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,22,Roll formed components,12,Non ferrous alloy roll formed components,31282212,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,22,Roll formed components,13,Non metallic roll formed components,31282213,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,22,Roll formed components,14,Precious metal roll formed components,31282214,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,22,Roll formed components,15,Stainless steel roll formed components,31282215,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,22,Roll formed components,16,Steel roll formed components,31282216,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,22,Roll formed components,17,Tin roll formed components,31282217,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,22,Roll formed components,18,Titanium roll formed components,31282218,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,22,Roll formed components,19,Zinc roll formed components,31282219,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,23,Stretch formed components,01,Aluminum stretch formed components,31282301,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,23,Stretch formed components,02,Beryllium stretch formed components,31282302,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,23,Stretch formed components,03,Brass stretch formed components,31282303,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,23,Stretch formed components,04,Bronze stretch formed components,31282304,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,23,Stretch formed components,05,Composite stretch formed components,31282305,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,23,Stretch formed components,06,Copper stretch formed components,31282306,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,23,Stretch formed components,07,Ferrous alloy stretch formed components,31282307,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,23,Stretch formed components,08,Iron stretch formed components,31282308,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,23,Stretch formed components,09,Lead stretch formed components,31282309,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,23,Stretch formed components,10,Magnesium stretch formed components,31282310,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,23,Stretch formed components,11,Nickel alloy stretch formed components,31282311,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,23,Stretch formed components,12,Non ferrous alloy stretch formed components,31282312,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,23,Stretch formed components,13,Non metallic stretch formed components,31282313,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,23,Stretch formed components,14,Precious metal stretch formed components,31282314,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,23,Stretch formed components,15,Stainless steel stretch formed components,31282315,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,23,Stretch formed components,16,Steel stretch formed components,31282316,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,23,Stretch formed components,17,Tin stretch formed components,31282317,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,23,Stretch formed components,18,Titanium stretch formed components,31282318,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,23,Stretch formed components,19,Zinc stretch formed components,31282319,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,24,Explosive formed components,01,Aluminum explosive formed components,31282401,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,24,Explosive formed components,02,Beryllium explosive formed components,31282402,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,24,Explosive formed components,03,Brass explosive formed components,31282403,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,24,Explosive formed components,04,Bronze explosive formed components,31282404,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,24,Explosive formed components,05,Composite explosive formed components,31282405,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,24,Explosive formed components,06,Copper explosive formed components,31282406,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,24,Explosive formed components,07,Ferrous alloy explosive formed components,31282407,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,24,Explosive formed components,08,Iron explosive formed components,31282408,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,24,Explosive formed components,09,Lead explosive formed components,31282409,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,24,Explosive formed components,10,Magnesium explosive formed components,31282410,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,24,Explosive formed components,11,Nickel alloy explosive formed components,31282411,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,24,Explosive formed components,12,Non ferrous alloy explosive formed components,31282412,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,24,Explosive formed components,13,Non metallic explosive formed components,31282413,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,24,Explosive formed components,14,Precious metal explosive formed components,31282414,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,24,Explosive formed components,15,Stainless steel explosive formed components,31282415,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,24,Explosive formed components,16,Steel explosive formed components,31282416,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,24,Explosive formed components,17,Tin explosive formed components,31282417,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,24,Explosive formed components,18,Titanium explosive formed components,31282418,,
31,Manufacturing Components & Supplies,28,Stampings & sheet components,24,Explosive formed components,19,Zinc explosive formed components,31282419,,
31,Manufacturing Components & Supplies,29,Machined extrusions,11,Machined hydro static extrusions,01,Aluminum machined hydro static extrusions,31291101,,
31,Manufacturing Components & Supplies,29,Machined extrusions,11,Machined hydro static extrusions,02,Beryllium machined hydro static extrusions,31291102,,
